Time,Icc,Pm,Vwind,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
5.786,5.08844,144.471,100.8,121.069,24,147.463,0.349102,15,28,4.31417,11535.3,1207.97,0.119599
5.787,5.01405,144.778,100.8,121.109,24,147.498,0.349184,15,28,4.31512,11537.8,1208.24,0.119826
5.788,5.06937,142.507,100.8,121.148,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118007
5.789,5.08434,144.188,100.8,121.186,24,147.454,0.34908,15,28,4.31391,11534.6,1207.9,0.119371
5.79,5.01013,144.769,100.8,121.224,24,147.488,0.349162,15,28,4.31487,11537.1,1208.16,0.119826
5.791,5.06548,142.774,100.8,121.261,24,147.408,0.348972,15,28,4.31267,11531.2,1207.55,0.118234
5.792,5.08051,143.905,100.8,121.297,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
5.793,5.00649,144.212,100.8,121.333,24,147.48,0.349142,15,28,4.31463,11536.5,1208.1,0.119371
5.794,5.06188,142.766,100.8,121.368,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118234
5.795,5.07697,144.173,100.8,121.402,24,147.437,0.34904,15,28,4.31345,11533.3,1207.77,0.119371
5.796,5.09233,144.754,100.8,121.436,24,147.472,0.349123,15,28,4.31442,11535.9,1208.04,0.119826
5.797,5.01776,145.061,100.8,121.47,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
5.798,5.07306,142.789,100.8,121.502,24,147.426,0.349013,15,28,4.31315,11532.5,1207.68,0.118234
5.799,5.08792,144.47,100.8,121.534,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
5.8,5.01356,144.777,100.8,121.566,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119826
5.801,5.06888,142.781,100.8,121.597,24,147.416,0.348991,15,28,4.31288,11531.8,1207.61,0.118234
5.802,5.08387,144.187,100.8,121.627,24,147.453,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
5.803,5.00968,144.494,100.8,121.657,24,147.487,0.349159,15,28,4.31484,11537,1208.16,0.119599
5.804,5.06502,142.773,100.8,121.686,24,147.407,0.348969,15,28,4.31264,11531.2,1207.54,0.118234
5.805,5.08007,144.179,100.8,121.715,24,147.444,0.349057,15,28,4.31365,11533.8,1207.82,0.119371
5.806,5.00606,144.761,100.8,121.743,24,147.479,0.349139,15,28,4.31461,11536.4,1208.09,0.119826
5.807,5.06146,142.765,100.8,121.77,24,147.399,0.34895,15,28,4.31241,11530.6,1207.48,0.118234
5.808,5.07656,144.172,100.8,121.797,24,147.436,0.349038,15,28,4.31343,11533.3,1207.76,0.119371
5.809,5.09193,144.479,100.8,121.824,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119599
5.81,5.01738,145.06,100.8,121.85,24,147.505,0.349202,15,28,4.31534,11538.4,1208.3,0.120053
5.811,5.07268,142.789,100.8,121.875,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118234
5.812,5.08755,144.195,100.8,121.9,24,147.461,0.349097,15,28,4.31412,11535.1,1207.95,0.119371
5.813,5.0132,144.776,100.8,121.924,24,147.496,0.349179,15,28,4.31507,11537.7,1208.22,0.119826
5.814,5.06853,143.055,100.8,121.948,24,147.415,0.348989,15,28,4.31286,11531.7,1207.6,0.118462
5.815,5.08352,144.186,100.8,121.972,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
5.816,5.00935,144.493,100.8,121.994,24,147.487,0.349158,15,28,4.31482,11537,1208.15,0.119599
5.817,5.06469,142.497,100.8,122.017,24,147.406,0.348968,15,28,4.31262,11531.1,1207.53,0.118007
5.818,5.07975,144.178,100.8,122.039,24,147.443,0.349055,15,28,4.31363,11533.8,1207.82,0.119371
5.819,5.00576,144.76,100.8,122.06,24,147.478,0.349138,15,28,4.31459,11536.4,1208.09,0.119826
5.82,5.06116,142.49,100.8,122.081,24,147.398,0.348948,15,28,4.3124,11530.5,1207.47,0.118007
5.821,5.07627,144.171,100.8,122.101,24,147.435,0.349036,15,28,4.31341,11533.2,1207.76,0.119371
5.822,5.09164,144.478,100.8,122.121,24,147.47,0.349119,15,28,4.31437,11535.8,1208.03,0.119599
5.823,5.0171,145.059,100.8,122.14,24,147.505,0.349201,15,28,4.31532,11538.3,1208.29,0.120053
5.824,5.07241,142.513,100.8,122.159,24,147.424,0.34901,15,28,4.3131,11532.4,1207.67,0.118007
5.825,5.08728,144.194,100.8,122.178,24,147.46,0.349096,15,28,4.3141,11535.1,1207.95,0.119371
5.826,5.01295,144.776,100.8,122.196,24,147.495,0.349178,15,28,4.31505,11537.6,1208.22,0.119826
5.827,5.06828,143.054,100.8,122.214,24,147.415,0.348987,15,28,4.31284,11531.7,1207.6,0.118462
5.828,5.08327,144.46,100.8,122.231,24,147.451,0.349074,15,28,4.31385,11534.4,1207.88,0.119599
5.829,5.00911,144.767,100.8,122.248,24,147.486,0.349156,15,28,4.3148,11536.9,1208.15,0.119826
5.83,5.06446,142.771,100.8,122.264,24,147.406,0.348966,15,28,4.3126,11531.1,1207.53,0.118234
5.831,5.07952,144.178,100.8,122.28,24,147.443,0.349054,15,28,4.31361,11533.8,1207.81,0.119371
5.832,5.00554,144.759,100.8,122.295,24,147.478,0.349137,15,28,4.31457,11536.3,1208.08,0.119826
5.833,5.06094,142.764,100.8,122.31,24,147.398,0.348947,15,28,4.31238,11530.5,1207.47,0.118234
5.834,5.07605,144.171,100.8,122.325,24,147.435,0.349035,15,28,4.31339,11533.2,1207.75,0.119371
5.835,5.09143,144.478,100.8,122.339,24,147.47,0.349118,15,28,4.31436,11535.8,1208.02,0.119599
5.836,5.0169,145.059,100.8,122.353,24,147.504,0.349199,15,28,4.31531,11538.3,1208.29,0.120053
5.837,5.07221,143.062,100.8,122.366,24,147.424,0.349009,15,28,4.31309,11532.4,1207.67,0.118462
5.838,5.08709,144.194,100.8,122.379,24,147.46,0.349095,15,28,4.31409,11535,1207.95,0.119371
5.839,5.01276,144.775,100.8,122.392,24,147.495,0.349177,15,28,4.31504,11537.6,1208.21,0.119826
5.84,5.06809,142.779,100.8,122.404,24,147.414,0.348986,15,28,4.31283,11531.7,1207.59,0.118234
5.841,5.08309,144.46,100.8,122.416,24,147.451,0.349073,15,28,4.31384,11534.4,1207.87,0.119599
5.842,5.00894,144.767,100.8,122.428,24,147.486,0.349155,15,28,4.31479,11536.9,1208.14,0.119826
5.843,5.06429,142.771,100.8,122.439,24,147.405,0.348965,15,28,4.31259,11531,1207.53,0.118234
5.844,5.07935,144.178,100.8,122.449,24,147.442,0.349053,15,28,4.3136,11533.7,1207.81,0.119371
5.845,5.00538,144.759,100.8,122.46,24,147.477,0.349136,15,28,4.31456,11536.3,1208.08,0.119826
5.846,5.06078,142.489,100.8,122.47,24,147.397,0.348946,15,28,4.31237,11530.4,1207.47,0.118007
5.847,5.0759,144.17,100.8,122.479,24,147.434,0.349034,15,28,4.31338,11533.1,1207.75,0.119371
5.848,5.09128,144.477,100.8,122.489,24,147.47,0.349117,15,28,4.31435,11535.7,1208.02,0.119599
5.849,5.01676,144.784,100.8,122.498,24,147.504,0.349199,15,28,4.3153,11538.3,1208.28,0.119826
5.85,5.07207,142.787,100.8,122.506,24,147.423,0.349008,15,28,4.31308,11532.3,1207.66,0.118234
5.851,5.08695,144.194,100.8,122.515,24,147.46,0.349094,15,28,4.31408,11535,1207.94,0.119371
5.852,5.01263,144.775,100.8,122.523,24,147.494,0.349176,15,28,4.31503,11537.6,1208.21,0.119826
5.853,5.06796,142.779,100.8,122.53,24,147.414,0.348986,15,28,4.31282,11531.7,1207.59,0.118234
5.854,5.08296,144.46,100.8,122.538,24,147.451,0.349072,15,28,4.31383,11534.3,1207.87,0.119599
5.855,5.00882,144.492,100.8,122.545,24,147.485,0.349155,15,28,4.31478,11536.9,1208.14,0.119599
5.856,5.06417,142.496,100.8,122.552,24,147.405,0.348965,15,28,4.31259,11531,1207.53,0.118007
5.857,5.07923,144.177,100.8,122.558,24,147.442,0.349052,15,28,4.31359,11533.7,1207.81,0.119371
5.858,5.09454,144.484,100.8,122.564,24,147.477,0.349135,15,28,4.31456,11536.3,1208.08,0.119599
5.859,5.01988,145.065,100.8,122.57,24,147.511,0.349216,15,28,4.3155,11538.8,1208.34,0.120053
5.86,5.07514,143.068,100.8,122.576,24,147.43,0.349025,15,28,4.31328,11532.9,1207.72,0.118462
5.861,5.08996,144.475,100.8,122.581,24,147.467,0.34911,15,28,4.31427,11535.5,1208,0.119599
5.862,5.01551,144.781,100.8,122.586,24,147.501,0.349192,15,28,4.31522,11538,1208.26,0.119826
5.863,5.07083,142.785,100.8,122.591,24,147.42,0.349001,15,28,4.313,11532.1,1207.64,0.118234
5.864,5.08574,144.466,100.8,122.595,24,147.457,0.349087,15,28,4.314,11534.8,1207.92,0.119599
5.865,5.01147,144.772,100.8,122.6,24,147.492,0.349169,15,28,4.31496,11537.4,1208.19,0.119826
5.866,5.06681,142.502,100.8,122.604,24,147.411,0.348979,15,28,4.31275,11531.5,1207.57,0.118007
5.867,5.08184,144.183,100.8,122.607,24,147.448,0.349066,15,28,4.31376,11534.1,1207.85,0.119371
5.868,5.00774,144.764,100.8,122.611,24,147.483,0.349149,15,28,4.31472,11536.7,1208.12,0.119826
5.869,5.0631,142.769,100.8,122.614,24,147.403,0.348959,15,28,4.31252,11530.8,1207.51,0.118234
5.87,5.07819,144.175,100.8,122.617,24,147.44,0.349046,15,28,4.31353,11533.5,1207.79,0.119371
5.871,5.09352,144.207,100.8,122.62,24,147.475,0.34913,15,28,4.31449,11536.1,1208.06,0.119371
5.872,5.01891,144.788,100.8,122.622,24,147.509,0.34921,15,28,4.31543,11538.6,1208.32,0.119826
5.873,5.07418,142.792,100.8,122.624,24,147.428,0.349019,15,28,4.31322,11532.7,1207.7,0.118234
5.874,5.08902,144.473,100.8,122.627,24,147.464,0.349105,15,28,4.31421,11535.4,1207.98,0.119599
5.875,5.01461,145.054,100.8,122.628,24,147.499,0.349187,15,28,4.31516,11537.9,1208.25,0.120053
5.876,5.06994,142.783,100.8,122.63,24,147.418,0.348996,15,28,4.31295,11532,1207.63,0.118234
5.877,5.08487,144.189,100.8,122.631,24,147.455,0.349083,15,28,4.31395,11534.7,1207.91,0.119371
5.878,5.01064,144.771,100.8,122.633,24,147.49,0.349165,15,28,4.3149,11537.2,1208.17,0.119826
5.879,5.06599,143.049,100.8,122.634,24,147.409,0.348975,15,28,4.3127,11531.3,1207.56,0.118462
5.88,5.08103,144.181,100.8,122.634,24,147.446,0.349062,15,28,4.31371,11534,1207.84,0.119371
5.881,5.00697,144.488,100.8,122.635,24,147.481,0.349144,15,28,4.31467,11536.6,1208.11,0.119599
5.882,5.06234,142.493,100.8,122.635,24,147.401,0.348955,15,28,4.31247,11530.7,1207.49,0.118007
5.883,5.07744,143.899,100.8,122.635,24,147.438,0.349042,15,28,4.31348,11533.4,1207.78,0.119144
5.884,5.09279,144.481,100.8,122.635,24,147.473,0.349126,15,28,4.31445,11536,1208.05,0.119599
5.885,5.01821,145.062,100.8,122.634,24,147.507,0.349207,15,28,4.31539,11538.5,1208.31,0.120053
5.886,5.07348,142.79,100.8,122.634,24,147.427,0.349016,15,28,4.31317,11532.6,1207.69,0.118234
5.887,5.08834,144.471,100.8,122.633,24,147.463,0.349102,15,28,4.31417,11535.2,1207.97,0.119599
5.888,5.01396,144.503,100.8,122.633,24,147.497,0.349183,15,28,4.31512,11537.8,1208.23,0.119599
5.889,5.06929,142.782,100.8,122.632,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118234
5.89,5.08424,144.188,100.8,122.63,24,147.453,0.349079,15,28,4.31391,11534.6,1207.9,0.119371
5.891,5.01004,144.769,100.8,122.629,24,147.488,0.349162,15,28,4.31486,11537.1,1208.16,0.119826
5.892,5.06539,142.499,100.8,122.627,24,147.408,0.348971,15,28,4.31266,11531.2,1207.55,0.118007
5.893,5.08045,143.905,100.8,122.626,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
5.894,5.00642,144.487,100.8,122.624,24,147.48,0.349141,15,28,4.31463,11536.5,1208.1,0.119599
5.895,5.06178,142.491,100.8,122.622,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118007
5.896,5.0769,144.172,100.8,122.619,24,147.437,0.349039,15,28,4.31345,11533.3,1207.77,0.119371
5.897,5.09226,144.479,100.8,122.617,24,147.472,0.349123,15,28,4.31441,11535.9,1208.04,0.119599
5.898,5.01771,145.061,100.8,122.614,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
5.899,5.07298,142.789,100.8,122.612,24,147.425,0.349013,15,28,4.31314,11532.5,1207.68,0.118234
5.9,5.08785,144.47,100.8,122.609,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
5.901,5.01349,144.777,100.8,122.606,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119826
5.902,5.06883,143.055,100.8,122.603,24,147.416,0.34899,15,28,4.31288,11531.8,1207.61,0.118462
5.903,5.08378,144.187,100.8,122.599,24,147.452,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
5.904,5.00961,144.219,100.8,122.596,24,147.487,0.349159,15,28,4.31484,11537,1208.16,0.119371
5.905,5.06496,142.498,100.8,122.593,24,147.407,0.348969,15,28,4.31264,11531.1,1207.54,0.118007
5.906,5.08003,144.179,100.8,122.589,24,147.444,0.349056,15,28,4.31364,11533.8,1207.82,0.119371
5.907,5.00601,144.761,100.8,122.585,24,147.479,0.349139,15,28,4.3146,11536.4,1208.09,0.119826
5.908,5.06138,142.765,100.8,122.581,24,147.399,0.34895,15,28,4.31241,11530.5,1207.48,0.118234
5.909,5.07651,144.172,100.8,122.577,24,147.436,0.349037,15,28,4.31342,11533.3,1207.76,0.119371
5.91,5.09188,144.479,100.8,122.573,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119599
5.911,5.01734,145.06,100.8,122.568,24,147.505,0.349202,15,28,4.31533,11538.4,1208.29,0.120053
5.912,5.07262,142.789,100.8,122.564,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118234
5.913,5.0875,144.195,100.8,122.559,24,147.461,0.349097,15,28,4.31411,11535.1,1207.95,0.119371
5.914,5.01316,144.776,100.8,122.555,24,147.496,0.349179,15,28,4.31506,11537.6,1208.22,0.119826
5.915,5.06849,143.054,100.8,122.55,24,147.415,0.348988,15,28,4.31286,11531.7,1207.6,0.118462
5.916,5.08345,144.186,100.8,122.545,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
5.917,5.00929,144.768,100.8,122.54,24,147.486,0.349157,15,28,4.31482,11537,1208.15,0.119826
5.918,5.06465,142.772,100.8,122.535,24,147.406,0.348967,15,28,4.31262,11531.1,1207.53,0.118234
5.919,5.07972,144.178,100.8,122.53,24,147.443,0.349055,15,28,4.31362,11533.8,1207.82,0.119371
5.92,5.00572,144.76,100.8,122.525,24,147.478,0.349138,15,28,4.31459,11536.4,1208.08,0.119826
5.921,5.0611,142.764,100.8,122.52,24,147.398,0.348948,15,28,4.31239,11530.5,1207.47,0.118234
5.922,5.07623,144.171,100.8,122.514,24,147.435,0.349036,15,28,4.3134,11533.2,1207.75,0.119371
5.923,5.09161,144.478,100.8,122.508,24,147.47,0.349119,15,28,4.31437,11535.8,1208.02,0.119599
5.924,5.01708,145.059,100.8,122.503,24,147.505,0.3492,15,28,4.31532,11538.3,1208.29,0.120053
5.925,5.07236,142.788,100.8,122.497,24,147.424,0.34901,15,28,4.3131,11532.4,1207.67,0.118234
5.926,5.08724,144.194,100.8,122.491,24,147.46,0.349096,15,28,4.3141,11535.1,1207.95,0.119371
5.927,5.01291,144.775,100.8,122.486,24,147.495,0.349177,15,28,4.31505,11537.6,1208.21,0.119826
5.928,5.06825,142.779,100.8,122.48,24,147.415,0.348987,15,28,4.31284,11531.7,1207.6,0.118234
5.929,5.08322,144.46,100.8,122.474,24,147.451,0.349074,15,28,4.31384,11534.4,1207.88,0.119599
5.93,5.00907,144.767,100.8,122.468,24,147.486,0.349156,15,28,4.3148,11536.9,1208.15,0.119826
5.931,5.06442,142.497,100.8,122.462,24,147.406,0.348966,15,28,4.3126,11531.1,1207.53,0.118007
5.932,5.07951,144.178,100.8,122.455,24,147.443,0.349053,15,28,4.31361,11533.8,1207.81,0.119371
5.933,5.00552,144.759,100.8,122.449,24,147.478,0.349136,15,28,4.31457,11536.3,1208.08,0.119826
5.934,5.06089,142.49,100.8,122.443,24,147.398,0.348947,15,28,4.31238,11530.5,1207.47,0.118007
5.935,5.07603,144.171,100.8,122.436,24,147.435,0.349035,15,28,4.31339,11533.2,1207.75,0.119371
5.936,5.09141,144.478,100.8,122.43,24,147.47,0.349118,15,28,4.31436,11535.8,1208.02,0.119599
5.937,5.01689,145.059,100.8,122.423,24,147.504,0.349199,15,28,4.3153,11538.3,1208.29,0.120053
5.938,5.07217,142.788,100.8,122.417,24,147.424,0.349008,15,28,4.31309,11532.4,1207.67,0.118234
5.939,5.08706,144.194,100.8,122.41,24,147.46,0.349095,15,28,4.31409,11535,1207.95,0.119371
5.94,5.01274,144.775,100.8,122.404,24,147.495,0.349176,15,28,4.31504,11537.6,1208.21,0.119826
5.941,5.06808,143.054,100.8,122.397,24,147.414,0.348986,15,28,4.31283,11531.7,1207.59,0.118462
5.942,5.08305,144.46,100.8,122.39,24,147.451,0.349073,15,28,4.31383,11534.4,1207.87,0.119599
5.943,5.00891,144.492,100.8,122.383,24,147.486,0.349155,15,28,4.31479,11536.9,1208.14,0.119599
5.944,5.06426,142.497,100.8,122.376,24,147.405,0.348965,15,28,4.31259,11531,1207.53,0.118007
5.945,5.07935,144.178,100.8,122.37,24,147.442,0.349053,15,28,4.3136,11533.7,1207.81,0.119371
5.946,5.00537,144.759,100.8,122.363,24,147.477,0.349136,15,28,4.31456,11536.3,1208.08,0.119826
5.947,5.06074,142.215,100.8,122.356,24,147.397,0.348946,15,28,4.31237,11530.4,1207.46,0.11778
5.948,5.07588,144.17,100.8,122.348,24,147.434,0.349034,15,28,4.31338,11533.1,1207.75,0.119371
5.949,5.09127,144.477,100.8,122.341,24,147.47,0.349117,15,28,4.31435,11535.7,1208.02,0.119599
5.95,5.01675,144.784,100.8,122.334,24,147.504,0.349199,15,28,4.3153,11538.3,1208.28,0.119826
5.951,5.07204,142.787,100.8,122.327,24,147.423,0.349008,15,28,4.31308,11532.3,1207.66,0.118234
5.952,5.08693,144.194,100.8,122.32,24,147.46,0.349094,15,28,4.31408,11535,1207.94,0.119371
5.953,5.01261,144.775,100.8,122.313,24,147.494,0.349176,15,28,4.31503,11537.5,1208.21,0.119826
5.954,5.06795,143.053,100.8,122.306,24,147.414,0.348985,15,28,4.31282,11531.7,1207.59,0.118462
5.955,5.08293,144.46,100.8,122.298,24,147.45,0.349072,15,28,4.31383,11534.3,1207.87,0.119599
5.956,5.00879,144.767,100.8,122.291,24,147.485,0.349155,15,28,4.31478,11536.9,1208.14,0.119826
5.957,5.06415,142.771,100.8,122.284,24,147.405,0.348965,15,28,4.31258,11531,1207.52,0.118234
5.958,5.07923,144.177,100.8,122.277,24,147.442,0.349052,15,28,4.31359,11533.7,1207.81,0.119371
5.959,5.09452,144.484,100.8,122.269,24,147.477,0.349135,15,28,4.31455,11536.3,1208.08,0.119599
5.96,5.01985,145.065,100.8,122.262,24,147.511,0.349216,15,28,4.3155,11538.8,1208.34,0.120053
5.961,5.07513,143.068,100.8,122.255,24,147.43,0.349025,15,28,4.31328,11532.9,1207.72,0.118462
5.962,5.08996,144.475,100.8,122.248,24,147.467,0.34911,15,28,4.31427,11535.5,1208,0.119599
5.963,5.01551,144.781,100.8,122.24,24,147.501,0.349192,15,28,4.31522,11538,1208.26,0.119826
5.964,5.0708,142.785,100.8,122.233,24,147.42,0.349001,15,28,4.313,11532.1,1207.64,0.118234
5.965,5.08572,144.466,100.8,122.226,24,147.457,0.349087,15,28,4.314,11534.8,1207.92,0.119599
5.966,5.01146,144.772,100.8,122.219,24,147.492,0.349169,15,28,4.31496,11537.4,1208.19,0.119826
5.967,5.06681,142.502,100.8,122.211,24,147.411,0.348979,15,28,4.31275,11531.5,1207.57,0.118007
5.968,5.08181,144.183,100.8,122.204,24,147.448,0.349066,15,28,4.31376,11534.1,1207.85,0.119371
5.969,5.00772,144.764,100.8,122.197,24,147.483,0.349149,15,28,4.31471,11536.7,1208.12,0.119826
5.97,5.06309,142.494,100.8,122.19,24,147.403,0.348959,15,28,4.31252,11530.8,1207.51,0.118007
5.971,5.0782,143.626,100.8,122.182,24,147.44,0.349046,15,28,4.31353,11533.5,1207.79,0.118916
5.972,5.0935,144.482,100.8,122.175,24,147.475,0.349129,15,28,4.31449,11536.1,1208.06,0.119599
5.973,5.01888,144.788,100.8,122.168,24,147.509,0.34921,15,28,4.31543,11538.6,1208.32,0.119826
5.974,5.07417,142.792,100.8,122.16,24,147.428,0.349019,15,28,4.31322,11532.7,1207.7,0.118234
5.975,5.08902,144.473,100.8,122.153,24,147.464,0.349105,15,28,4.31421,11535.4,1207.98,0.119599
5.976,5.01462,145.054,100.8,122.146,24,147.499,0.349187,15,28,4.31516,11537.9,1208.25,0.120053
5.977,5.06992,142.508,100.8,122.139,24,147.418,0.348996,15,28,4.31295,11532,1207.63,0.118007
5.978,5.08485,144.189,100.8,122.132,24,147.455,0.349083,15,28,4.31395,11534.7,1207.91,0.119371
5.979,5.01063,144.771,100.8,122.124,24,147.49,0.349165,15,28,4.3149,11537.2,1208.17,0.119826
5.98,5.06599,143.049,100.8,122.117,24,147.409,0.348975,15,28,4.3127,11531.3,1207.56,0.118462
5.981,5.081,144.181,100.8,122.11,24,147.446,0.349062,15,28,4.31371,11534,1207.84,0.119371
5.982,5.00696,144.488,100.8,122.103,24,147.481,0.349144,15,28,4.31467,11536.6,1208.11,0.119599
5.983,5.06232,142.493,100.8,122.096,24,147.401,0.348955,15,28,4.31247,11530.7,1207.49,0.118007
5.984,5.07745,143.899,100.8,122.088,24,147.438,0.349042,15,28,4.31348,11533.4,1207.78,0.119144
5.985,5.09277,144.481,100.8,122.081,24,147.473,0.349126,15,28,4.31445,11536,1208.05,0.119599
5.986,5.01818,145.062,100.8,122.074,24,147.507,0.349207,15,28,4.31539,11538.5,1208.31,0.120053
5.987,5.07348,142.79,100.8,122.067,24,147.427,0.349016,15,28,4.31317,11532.6,1207.69,0.118234
5.988,5.08834,144.471,100.8,122.06,24,147.463,0.349102,15,28,4.31417,11535.2,1207.97,0.119599
5.989,5.01397,144.778,100.8,122.053,24,147.497,0.349183,15,28,4.31512,11537.8,1208.23,0.119826
5.99,5.06927,142.782,100.8,122.046,24,147.417,0.348993,15,28,4.31291,11531.9,1207.62,0.118234
5.991,5.08423,144.188,100.8,122.039,24,147.453,0.349079,15,28,4.31391,11534.6,1207.9,0.119371
5.992,5.01004,144.769,100.8,122.032,24,147.488,0.349161,15,28,4.31486,11537.1,1208.16,0.119826
5.993,5.06539,142.499,100.8,122.025,24,147.408,0.348971,15,28,4.31266,11531.2,1207.55,0.118007
5.994,5.08042,143.905,100.8,122.018,24,147.445,0.349059,15,28,4.31367,11533.9,1207.83,0.119144
5.995,5.0064,144.487,100.8,122.011,24,147.48,0.349141,15,28,4.31463,11536.5,1208.1,0.119599
5.996,5.06177,142.766,100.8,122.004,24,147.4,0.348952,15,28,4.31244,11530.6,1207.48,0.118234
5.997,5.07692,144.172,100.8,121.997,24,147.437,0.349039,15,28,4.31345,11533.3,1207.77,0.119371
5.998,5.09225,144.479,100.8,121.99,24,147.472,0.349123,15,28,4.31441,11535.9,1208.04,0.119599
5.999,5.01768,145.061,100.8,121.983,24,147.506,0.349204,15,28,4.31536,11538.4,1208.3,0.120053
6,5.07298,143.064,100.8,121.976,24,147.425,0.349013,15,28,4.31314,11532.5,1207.68,0.118462
6.001,5.08786,144.47,100.8,121.969,24,147.462,0.349099,15,28,4.31414,11535.2,1207.96,0.119599
6.002,5.01351,144.502,100.8,121.962,24,147.496,0.349181,15,28,4.31509,11537.7,1208.23,0.119599
6.003,5.06881,142.781,100.8,121.956,24,147.416,0.34899,15,28,4.31288,11531.8,1207.61,0.118234
6.004,5.08377,144.187,100.8,121.949,24,147.452,0.349077,15,28,4.31388,11534.5,1207.89,0.119371
6.005,5.0096,144.494,100.8,121.942,24,147.487,0.349159,15,28,4.31484,11537,1208.15,0.119599
6.006,5.06496,142.498,100.8,121.936,24,147.407,0.348969,15,28,4.31264,11531.1,1207.54,0.118007
6.007,5.08,144.179,100.8,121.929,24,147.444,0.349056,15,28,4.31364,11533.8,1207.82,0.119371
6.008,5.006,144.76,100.8,121.922,24,147.479,0.349139,15,28,4.3146,11536.4,1208.09,0.119826
6.009,5.06138,142.491,100.8,121.915,24,147.399,0.34895,15,28,4.31241,11530.5,1207.48,0.118007
6.01,5.07653,144.172,100.8,121.909,24,147.436,0.349037,15,28,4.31342,11533.3,1207.76,0.119371
6.011,5.09187,144.204,100.8,121.902,24,147.471,0.349121,15,28,4.31439,11535.8,1208.03,0.119371
6.012,5.01732,145.06,100.8,121.896,24,147.505,0.349202,15,28,4.31533,11538.4,1208.29,0.120053
6.013,5.07262,143.063,100.8,121.889,24,147.425,0.349011,15,28,4.31312,11532.4,1207.67,0.118462
6.014,5.0875,144.195,100.8,121.883,24,147.461,0.349097,15,28,4.31411,11535.1,1207.95,0.119371
6.015,5.01317,144.501,100.8,121.876,24,147.496,0.349179,15,28,4.31506,11537.6,1208.22,0.119599
6.016,5.06848,142.78,100.8,121.87,24,147.415,0.348988,15,28,4.31286,11531.7,1207.6,0.118234
6.017,5.08345,144.186,100.8,121.863,24,147.452,0.349075,15,28,4.31386,11534.4,1207.88,0.119371
